Gene_symbol,log2FC_RNA,log2FC_Protein,RNA_diff,Protein_diff,RNA_protein_diff,diff_colour,Final_colour
TBCK,0.007859310547358778,0.5345798599676588,No,No,-0.5267205494203,Small,grey
TBK1,0.5331484604893206,0.9221899534854288,No,No,-0.38904149299610813,Small,grey
TBL1XR1,0.45070760737173066,-0.735655839159417,No,No,1.1863634465311477,Big,grey
TBL2,0.3190978800018738,-0.2618450446445113,No,No,0.5809429246463851,Small,grey
TBL3,0.9822600056709301,-0.4499017626343722,No,No,1.4321617683053023,Big,grey
TBP,0.8782423083010413,-0.46748440755308707,No,No,1.3457267158541284,Big,grey
TBPL1,-0.43047727176922823,-0.09072228231767632,No,No,-0.3397549894515519,Small,grey
TBR1,11.62973834554231,5.175042495814247,Up,Up,6.454695849728062,Big,orange
TBRG4,0.8486517216085123,-0.24096772425718704,No,No,1.0896194458656994,Big,grey
TCAF1,NA,-0.5018678475188896,NA,No,NA,NA,NA
TCEA1,-0.25252697127450463,-1.0584068575326366,No,Down,0.805879886258132,Small,ltblue
TCEA2,0.03772783721105899,-0.43908297324549483,No,No,0.4768108104565538,Small,grey
TCEAL1,0.24089476479738936,0.21005370989898786,No,No,0.0308410548984015,Small,grey
TCEAL2,-0.3633048060913584,-0.08016612101240206,No,No,-0.28313868507895634,Small,grey
TCEAL3,-0.2034739541203301,0.20607216765008207,No,No,-0.40954612177041216,Small,grey
TCEAL4,-0.5581425106844273,-0.4843917714944528,No,No,-0.07375073918997455,Small,grey
TCEAL5,0.37605670766079324,0.3209848486681537,No,No,0.055071858992639555,Small,grey
TCEAL6,-0.3298852726937671,0.8163377512268823,No,No,-1.1462230239206495,Big,grey
TCEAL7,-1.2179620111582823,-0.004966252893349399,Down,No,-1.2129957582649329,Big,blue
TCERG1,0.6278485116725674,-0.42781931887289204,No,No,1.0556678305454594,Big,grey
TCF12,0.6075614494340691,-0.7084720651306657,No,No,1.3160335145647348,Big,grey
TCF20,0.6985305955659182,-0.6438794789849283,No,No,1.3424100745508465,Big,grey
TCF25,0.39805666650846483,0.050983928718805416,No,No,0.3470727377896594,Small,grey
TCF3,0.4023034234962344,-1.0210896053818548,No,Down,1.4233930288780892,Big,ltblue
TCF7L2,-7.200807745193829,-0.3369302582266087,Down,No,-6.86387748696722,Big,blue
TCOF1,0.0813678029743734,-0.4809639263355585,No,No,0.5623317293099319,Small,grey
TCP1,0.5075321189421667,0.4004844433287609,No,No,0.10704767561340578,Small,grey
TCP11L1,0.5609163194496287,0.6335807576276942,No,No,-0.07266443817806545,Small,grey
TCTN2,1.5659181762539727,-0.7075491061894716,Up,No,2.2734672824434443,Big,blue
TDG,0.5233101610028044,0.1568635160558962,No,No,0.36644664494690815,Small,grey
TDP1,0.9329939816333008,-0.8585469181791758,No,No,1.7915408998124767,Big,grey
TDP2,0.21569812412802625,-0.4380930942715944,No,No,0.6537912183996206,Small,grey
TDRD3,-0.048410462327308945,-0.26550398177160517,No,No,0.21709351944429622,Small,grey
TDRD7,0.5965246851469792,0.6892833865674461,No,No,-0.09275870142046694,Small,grey
TDRKH,0.48634771541733324,0.14356815350469,No,No,0.34277956191264325,Small,grey
TECPR1,0.3856490046351504,1.5691462626437591,No,Up,-1.1834972580086087,Big,ltblue
TECPR2,-0.5567075759278381,0.3971392449281925,No,No,-0.9538468208560307,Small,grey
TECR,0.017824875205225688,-0.07853761147085692,No,No,0.0963624866760826,Small,grey
TELO2,0.22219276869137428,-0.13271392234523915,No,No,0.35490669103661343,Small,grey
TENM1,NA,0.7933631382139037,NA,No,NA,NA,NA
TENM2,NA,-0.33066304589430473,NA,No,NA,NA,NA
TENM3,NA,0.044138145947444585,NA,No,NA,NA,NA
TENM4,NA,2.3592632530799538,NA,Up,NA,NA,NA
TEPSIN,NA,0.6654350794347126,NA,No,NA,NA,NA
TERF1,-0.13620030820371243,-1.261550184740729,No,Down,1.1253498765370167,Big,ltblue
TERF2,0.5433515430424034,-0.18930997018217255,No,No,0.732661513224576,Small,grey
TERF2IP,0.4800561590559953,-0.32037120477267145,No,No,0.8004273638286667,Small,grey
TES,-1.8184562515060907,-0.17822432466079796,Down,No,-1.6402319268452927,Big,blue
TESK1,-0.0878276356561214,0.7895012572448059,No,No,-0.8773288929009273,Small,grey
TEX10,0.9910801482121039,0.038037156669528116,No,No,0.9530429915425758,Small,grey
TEX2,0.5869598538765453,0.6712912332556407,No,No,-0.0843313793790954,Small,grey
TEX264,-0.2272687002554752,-0.048787823234238914,No,No,-0.17848087702123627,Small,grey
TF,0.11723635387462591,-0.12922438153107585,No,No,0.24646073540570176,Small,grey
TFAM,0.5403203031784329,-0.24676955215297802,No,No,0.787089855331411,Small,grey
TFAP4,2.0375656841711303,-1.9805476373338275,Up,Down,4.018113321504957,Big,red
TFCP2,-0.1465085988310162,0.3386986757658672,No,No,-0.4852072745968834,Small,grey
TFDP1,0.3739950708660804,-0.004631448731645449,No,No,0.37862651959772586,Small,grey
TFE3,-0.12754895563732305,0.28345394707272664,No,No,-0.4110029027100497,Small,grey
TFG,-0.29228661925610533,-0.21240651415393863,No,No,-0.0798801051021667,Small,grey
TFIP11,0.5635748306219623,-0.45622558739268904,No,No,1.0198004180146514,Big,grey
TFPT,0.153544195976,-0.37788450086137804,No,No,0.531428696837378,Small,grey
TFRC,-0.10374372374375862,-0.48340142315810475,No,No,0.37965769941434613,Small,grey
TGFB1I1,-0.38496621300957845,-1.5292530681348682,No,Down,1.1442868551252898,Big,ltblue
TGFB2,-0.6246476891254145,1.281020151307156,No,Up,-1.9056678404325704,Big,ltblue
TGFBI,-1.3538484666673065,0.6426911222190093,Down,No,-1.9965395888863158,Big,blue
TGFBR1,0.4316131922421236,0.026967047600269467,No,No,0.4046461446418541,Small,grey
TGFBR3,-0.6235793213378886,0.07871197601404134,No,No,-0.70229129735193,Small,grey
TGFBRAP1,0.6929763727518754,0.35934071241938526,No,No,0.33363566033249015,Small,grey
TGM2,-0.680059886152705,-1.647395431301467,No,Down,0.967335545148762,Small,ltblue
TGOLN2,-0.1034339228046055,0.18870250498440022,No,No,-0.2921364277890057,Small,grey
TGS1,1.3538253393537516,-0.3494144612180605,Up,No,1.7032398005718121,Big,blue
TH,-2.20620622118158,-4.359470057248342,Down,Down,2.153263836066762,Big,orange
THADA,0.8763848575759762,-0.05511647234993955,No,No,0.9315013299259157,Small,grey
THAP12,NA,-0.7855181950063921,NA,No,NA,NA,NA
THBS1,2.330181057936958,-0.07733297363756897,Up,No,2.407514031574527,Big,blue
THEM6,NA,0.5059436158425843,NA,No,NA,NA,NA
THG1L,0.74821690072122,-0.02012783441049315,No,No,0.7683447351317132,Small,grey
THNSL1,-0.19810881787875,-0.3023694507367871,No,No,0.1042606328580371,Small,grey
THOC1,0.2805220581001793,-0.701552234339017,No,No,0.9820742924391963,Small,grey
THOC2,-0.29350084072246463,-0.6498787748340096,No,No,0.35637793411154495,Small,grey
THOC3,0.4234179757598149,-0.30833300113035556,No,No,0.7317509768901704,Small,grey
THOC5,-0.12473369233409981,-0.6866535542663268,No,No,0.561919861932227,Small,grey
THOC6,0.1385457963804937,-0.6132119775253297,No,No,0.7517577739058234,Small,grey
THOC7,-0.4204287708971597,-0.541129437067875,No,No,0.12070066617071529,Small,grey
THOP1,0.6663097504293121,-0.5099665561615563,No,No,1.1762763065908683,Big,grey
THRA,0.48221311809155143,-0.013572019573528493,No,No,0.4957851376650799,Small,grey
THRAP3,0.5609775244928557,-0.4461707860739992,No,No,1.0071483105668548,Big,grey
THSD7A,-0.46732669640791785,0.5675933008024607,No,No,-1.0349199972103786,Big,grey
THTPA,0.31783243693343755,0.3760838649342677,No,No,-0.05825142800083016,Small,grey
THUMPD1,0.7688915010243711,-0.24725416519188492,No,No,1.016145666216256,Big,grey
THUMPD3,0.30102137710913146,-0.4407585716035687,No,No,0.7417799487127001,Small,grey
THY1,-0.4987098169852384,0.8217723092118163,No,No,-1.3204821261970547,Big,grey
THYN1,0.6198440506739011,-0.4907465707307317,No,No,1.1105906214046328,Big,grey
TIA1,1.0286379849031442,-0.6097935237878485,Up,No,1.6384315086909926,Big,blue
TIAL1,0.49086758038589196,-0.23872826624475962,No,No,0.7295958466306516,Small,grey
TIAM1,0.010272480678135132,-1.6429134873909383,No,Down,1.6531859680690735,Big,ltblue
TIAM2,0.7789144553691436,-1.7572061976635425,No,Down,2.536120653032686,Big,ltblue
TIE1,-0.9143729674610093,-0.25311893696871124,No,No,-0.661254030492298,Small,grey
TIGAR,NA,0.2722136774817834,NA,No,NA,NA,NA
TIMELESS,-0.23305922630907416,-2.760592312475052,No,Down,2.527533086165978,Big,ltblue
TIMM10,0.6745072887140786,-0.3234456806177004,No,No,0.997952969331779,Small,grey
TIMM10B,NA,-0.008291373631390542,NA,No,NA,NA,NA
TIMM13,0.3054758477525761,-0.5803976253824548,No,No,0.8858734731350308,Small,grey
TIMM17B,0.20770383695801486,-0.6232731703440146,No,No,0.8309770073020295,Small,grey
TIMM21,NA,-0.15719334618993308,NA,No,NA,NA,NA
TIMM23,-0.40962856418617744,-0.1368064685878565,No,No,-0.27282209559832094,Small,grey
TIMM44,0.756872723368899,-0.0897608266652341,No,No,0.8466335500341331,Small,grey
TIMM50,0.029865438923220466,-0.5329778953811815,No,No,0.5628433343044019,Small,grey
TIMM8B,0.2713650534297356,-0.4627763536150944,No,No,0.73414140704483,Small,grey
TIMM9,0.058560856719201304,-0.2979434543436241,No,No,0.35650431106282543,Small,grey
TIMMDC1,-0.23257753497361522,-0.45906002944248314,No,No,0.22648249446886792,Small,grey
TIMP2,-0.5870365426147419,0.6805906834042652,No,No,-1.2676272260190071,Big,grey
TIPRL,0.8210098934563113,0.5330028691461859,No,No,0.28800702431012537,Small,grey
TJP1,-0.6704683205250097,-0.7101500883260865,No,No,0.039681767801076795,Small,grey
TJP2,-1.4253848934007216,-1.4897427524585822,Down,Down,0.06435785905786062,Small,yellow
TKFC,NA,-0.0840594825140073,NA,No,NA,NA,NA
TKT,0.8768191864429369,0.31190107978839166,No,No,0.5649181066545452,Small,grey
TLE1,-1.786787188931899,-2.128642151439105,Down,Down,0.34185496250720604,Small,yellow
TLE3,2.074898669223921,0.09865551792894145,Up,No,1.9762431512949794,Big,blue
TLE4,1.669855871201915,0.15972368859149721,Up,No,1.5101321826104177,Big,blue
TLK1,-2.5658824296803635,-1.320512994194318,Down,Down,-1.2453694354860456,Big,orange
TLK2,0.2429210503129422,-0.3879835325805665,No,No,0.6309045828935087,Small,grey
TLN1,-0.636760101941833,-1.3598750416632122,No,Down,0.7231149397213792,Small,ltblue
TLN2,-0.9791158645217279,0.6351142601060431,No,No,-1.614230124627771,Big,grey
TLNRD1,NA,0.9304830061314844,NA,No,NA,NA,NA
TM7SF2,-0.45209133323352324,0.49306476051957215,No,No,-0.9451560937530954,Small,grey
TM9SF2,-0.10320060444665557,0.018818028202165493,No,No,-0.12201863264882107,Small,grey
TM9SF3,-0.25754479749966874,-0.08239454072952057,No,No,-0.17515025677014817,Small,grey
TM9SF4,0.14492505435602565,0.08116440114385703,No,No,0.06376065321216862,Small,grey
TMA16,NA,-0.9282676982746931,NA,No,NA,NA,NA
TMA7,NA,-0.692244761519003,NA,No,NA,NA,NA
TMCC1,-0.07819790128646975,0.4917572359045117,No,No,-0.5699551371909815,Small,grey
TMCC2,-0.18922411033934505,0.557302550640312,No,No,-0.746526660979657,Small,grey
TMCC3,-0.3221561496855569,-0.35473200095467483,No,No,0.03257585126911794,Small,grey
TMCO1,-0.1286190979415367,0.1507439224806415,No,No,-0.2793630204221782,Small,grey
TMCO3,-0.2701957390761045,-0.9334753811994796,No,No,0.6632796421233751,Small,grey
TMED1,0.15379929687655958,-0.19020603249097867,No,No,0.34400532936753825,Small,grey
TMED10,0.012576677889402532,-0.054204930991442524,No,No,0.06678160888084506,Small,grey
TMED2,0.17772428812163188,0.006371688811714904,No,No,0.17135259930991698,Small,grey
TMED4,0.5115697130182846,-0.57344146983651,No,No,1.0850111828547946,Big,grey
TMED5,-0.6294409719964547,-0.3892074438616291,No,No,-0.24023352813482557,Small,grey
TMED7,-0.06474841121218589,0.06693963165561456,No,No,-0.13168804286780045,Small,grey
TMED8,0.03866084452898333,1.281813507595995,No,Up,-1.2431526630670118,Big,ltblue
TMED9,-0.08290883642030078,0.1598582222460685,No,No,-0.24276705866636927,Small,grey
TMEFF1,0.7512566426315823,2.2825172690465863,No,Up,-1.531260626415004,Big,ltblue
TMEM106B,-0.4901677203027843,-0.0797672767973383,No,No,-0.410400443505446,Small,grey
TMEM108,3.2139668372754358,1.8883172109504276,Up,Up,1.3256496263250082,Big,orange
TMEM109,0.4785376774017207,-0.39836046434801986,No,No,0.8768981417497406,Small,grey
TMEM11,0.2586516353753856,0.0340223882426276,No,No,0.224629247132758,Small,grey
TMEM115,0.6800435845644208,-0.1500596956170286,No,No,0.8301032801814494,Small,grey
TMEM120B,-0.13374611947422776,0.7220573868700333,No,No,-0.8558035063442611,Small,grey
TMEM121B,NA,0.6758017314878106,NA,No,NA,NA,NA
TMEM126A,-0.5400215058788174,-0.1767744282702708,No,No,-0.3632470776085466,Small,grey
TMEM126B,-1.123379971552668,-0.3791529635803119,Down,No,-0.7442270079723561,Small,blue
TMEM128,-0.16231792568178482,-0.08894177017625271,No,No,-0.07337615550553211,Small,grey
TMEM131,0.331577451821357,0.020065623054105863,No,No,0.31151182876725114,Small,grey
TMEM132A,1.526658488707485,1.3253016943154687,Up,Up,0.20135679439201626,Small,yellow
TMEM132B,-0.09106688393369544,2.3031384827827512,No,Up,-2.394205366716447,Big,ltblue
TMEM132C,-2.247094492687509,0.12439086223719009,Down,No,-2.3714853549246993,Big,blue
TMEM132E,-1.693790096600143,-1.6651328494051398,Down,Down,-0.028657247195003066,Small,yellow
TMEM143,-0.6439424427812369,-0.2412574634385427,No,No,-0.4026849793426942,Small,grey
TMEM151A,-0.7441680480070625,0.09753433071785622,No,No,-0.8417023787249187,Small,grey
TMEM151B,0.44599341768013634,0,No,No,0.44599341768013634,Small,grey
TMEM159,0.707788780724663,0.2195094519887384,No,No,0.4882793287359246,Small,grey
TMEM160,-0.14943162057407555,0.21278338727304646,No,No,-0.362215007847122,Small,grey
TMEM163,-1.666539015095411,0.13628775629513434,Down,No,-1.8028267713905453,Big,blue
TMEM165,-0.43037398720470565,-0.692818490481824,No,No,0.2624445032771183,Small,grey
TMEM168,-0.40720942866231824,-0.7352051363017686,No,No,0.3279957076394504,Small,grey
TMEM173,-1.86548562301763,-0.35690667005139876,Down,No,-1.5085789529662312,Big,blue
TMEM181,0.5591712292664419,0.5079400804973115,No,No,0.051231148769130375,Small,grey
TMEM192,-0.40147092444656884,0.23954070316685705,No,No,-0.6410116276134259,Small,grey
TMEM199,0.25050311719804697,-0.08719844190186965,No,No,0.3377015590999166,Small,grey
TMEM201,0.39222605481982376,-0.36263627627564965,No,No,0.7548623310954734,Small,grey
TMEM205,-0.46668964688666215,-0.1778352395261802,No,No,-0.28885440736048196,Small,grey
TMEM206,1.1124559750483791,-0.03297732244627305,Up,No,1.1454332974946522,Big,blue
TMEM208,0.1335517724000166,-0.004459648190699994,No,No,0.13801142059071658,Small,grey
TMEM209,0.006246214024396166,-0.2170482005596135,No,No,0.22329441458400967,Small,grey
TMEM214,0.013763694731065312,-0.38855380839267895,No,No,0.40231750312374426,Small,grey
TMEM222,0.4693773018918419,-0.05463244898786268,No,No,0.5240097508797046,Small,grey
TMEM231,-0.2727503197011689,-1.6349143226965084,No,Down,1.3621640029953395,Big,ltblue
TMEM237,0.03105336281966964,-1.3219280948873617,No,Down,1.3529814577070314,Big,ltblue
TMEM245,NA,0.3661754933442225,NA,No,NA,NA,NA
TMEM246,NA,0.9045196911457714,NA,No,NA,NA,NA
TMEM263,NA,-1.1933171512977179,NA,Down,NA,NA,NA
TMEM275,NA,1.658963082164933,NA,Up,NA,NA,NA
TMEM30A,0.1422117524801907,0.7345484862618958,No,No,-0.5923367337817051,Small,grey
TMEM33,-0.47755890332891315,-0.22443156661004693,No,No,-0.2531273367188662,Small,grey
TMEM35A,NA,0.18266536905585262,NA,No,NA,NA,NA
TMEM38B,0.9635245785036265,-0.372752353965045,No,No,1.3362769324686714,Big,grey
TMEM41A,-0.5130097927448904,-0.21874002687711513,No,No,-0.2942697658677753,Small,grey
TMEM43,0.9628053217562882,0.12210666178433627,No,No,0.8406986599719519,Small,grey
TMEM51,-3.238170036503118,-0.725377619890994,Down,No,-2.512792416612124,Big,blue
TMEM63B,-0.4703901420260008,0.15464186713746209,No,No,-0.6250320091634629,Small,grey
TMEM63C,0.24713517775067295,0.9560566524124026,No,No,-0.7089214746617296,Small,grey
TMEM65,-0.6897298581828419,0.4686958861392476,No,No,-1.1584257443220896,Big,grey
TMEM68,0.11322944844249228,-0.2490030265974319,No,No,0.3622324750399242,Small,grey
TMEM74,2.2583550136738335,2.8467035895334294,Up,Up,-0.5883485758595959,Small,yellow
TMEM87A,-0.0903766946810336,0.06359376638254588,No,No,-0.15397046106357948,Small,grey
TMEM9,0.19134504548234865,0.2525029205454743,No,No,-0.061157875063125644,Small,grey
TMEM94,NA,0.028209566822555487,NA,No,NA,NA,NA
TMEM97,0.358071646338459,-0.37517976255598207,No,No,0.7332514088944411,Small,grey
TMEM9B,-0.5063674379723122,0.32700503282188986,No,No,-0.8333724707942021,Small,grey
TMF1,0.4113751004845486,-0.48307396710936956,No,No,0.8944490675939182,Small,grey
TMLHE,0.4137805622069694,-0.7901235300553786,No,No,1.203904092262348,Big,grey
TMOD1,2.253081707387362,3.2528111719359085,Up,Up,-0.9997294645485466,Small,yellow
TMOD2,0.028589611447132235,1.393515633756179,No,Up,-1.3649260223090467,Big,ltblue
TMOD3,-0.3688275669118588,0.21399824879491192,No,No,-0.5828258157067707,Small,grey
TMPO,0.7467500016357298,-1.202666211576787,No,Down,1.9494162132125168,Big,ltblue
TMPPE,-0.6042214900949414,0.1518445468169558,No,No,-0.7560660369118972,Small,grey
TMSB10,0.15961458812954277,0.08284491406856631,No,No,0.07676967406097646,Small,grey
TMSB15B,0.2519758736825741,-0.06432249254686617,No,No,0.3162983662294403,Small,grey
TMSB4X,0.13205768442572818,-0.335908849494305,No,No,0.4679665339200332,Small,grey
TMTC3,-0.38904099702907524,-1.0936990483845221,No,Down,0.7046580513554469,Small,ltblue
TMTC4,-1.427757893981937,-0.6149968408942783,Down,No,-0.8127610530876588,Small,blue
TMUB1,-0.39519256317273577,-0.4585391379154302,No,No,0.06334657474269445,Small,grey
TMX1,-0.8538454621306315,-1.2668266078947266,No,Down,0.41298114576409506,Small,ltblue
TMX2,-0.01962369401304276,-0.6055156862750408,No,No,0.5858919922619981,Small,grey
TMX3,0.21197860909863797,-0.7663863510257585,No,No,0.9783649601243964,Small,grey
TMX4,-0.47170046822785316,-0.12263555897590095,No,No,-0.3490649092519522,Small,grey
TNC,-1.3639944507023647,0.761059935861736,Down,No,-2.1250543865641007,Big,blue
TNFAIP8L1,-0.9300828265310943,0.08037341646402041,No,No,-1.0104562429951147,Big,grey
TNFRSF21,0.04544906189225628,0.2902022271606741,No,No,-0.24475316526841784,Small,grey
TNIK,0.5529996324240409,2.2695931975752686,No,Up,-1.7165935651512276,Big,ltblue
TNIP1,0.8490542912125343,0.8598670191900535,No,No,-0.010812727977519199,Small,grey
TNKS,-0.5937663557754558,-0.2649879539195492,No,No,-0.32877840185590657,Small,grey
TNKS1BP1,0.38191520569801174,0.5238498074212234,No,No,-0.1419346017232117,Small,grey
TNN,-1.6477634712371052,0.9634741239748859,Down,No,-2.611237595211991,Big,blue
TNPO1,0.8670407413627115,-0.0385008795170485,No,No,0.90554162087976,Small,grey
TNPO2,0.2301263387887147,0.3863934979510173,No,No,-0.1562671591623026,Small,grey
TNPO3,0.5042214636407265,0.03756140646210504,No,No,0.46666005717862147,Small,grey
TNR,2.5207045075244467,2.816486328116424,Up,Up,-0.29578182059197733,Small,yellow
TNRC18,0.22639138123715874,-0.37446695124215434,No,No,0.6008583324793131,Small,grey
TNRC6A,0.05431451099942208,-0.4781404730917487,No,No,0.5324549840911708,Small,grey
TNRC6B,-0.4238180008682717,-0.20104751893809336,No,No,-0.22277048193017834,Small,grey
TNRC6C,0.04886189763938331,0.143664080595995,No,No,-0.09480218295661169,Small,grey
TNS1,-1.6173909772701542,-0.01860524015539511,Down,No,-1.5987857371147591,Big,blue
TNS2,NA,0.5600161435909259,NA,No,NA,NA,NA
TNS3,-1.591537859432816,-0.6740371702213732,Down,No,-0.9175006892114428,Small,blue
TNXB,0.9190112015835822,0.49405178685665874,No,No,0.42495941472692345,Small,grey
TOE1,0.8589227055571806,-1.1649316080291596,No,Down,2.02385431358634,Big,ltblue
TOLLIP,0.2545254474729579,0.34439580255592084,No,No,-0.08987035508296293,Small,grey
TOM1,-0.9585048618121388,0.7724642753875921,No,No,-1.730969137199731,Big,grey
TOM1L1,-1.2407433003124266,-0.9070841030919938,Down,No,-0.3336591972204328,Small,blue
TOM1L2,-0.5052336165395577,0.5225284539623392,No,No,-1.0277620705018968,Big,grey
TOMM20,0.550402746255771,-0.334267402076188,No,No,0.884670148331959,Small,grey
TOMM22,0.35621819962559265,-0.4486200998032235,No,No,0.8048382994288161,Small,grey
TOMM34,-0.8481255549984827,-0.49655493083978897,No,No,-0.3515706241586938,Small,grey
