Accession,PC1
Q8IVB5,0.013349267687565084
Q53H82,0.013349087100244387
P33240,0.013337299735104256
Q8NBJ7,0.013328840089449434
Q16666,0.013327679799400078
O94901,0.013316283883313955
P35221,0.013303013404984663
P60660,0.013300027503750799
Q15776,0.013297125251424324
P05109,0.013294746398969333
Q9UKV8,0.01329408642697916
Q9Y3B4,0.013291597669431074
Q6BDS2,0.013288714603759884
Q14980,0.01328754457524693
Q6GQQ9,0.013286550322767175
Q6PJG2,0.0132860541167933
Q6UN15,0.013281726534080138
Q9UHD8,0.013279031242023592
Q96JK2,0.013278229617865204
O15127,0.013277322278607574
Q9BRK5,0.013277128828518385
Q9NQT5,0.013276486310768887
Q9P2H3,0.013275059179706615
Q9NVV0,0.013274333172588497
O75943,0.013270046107303196
Q00613,0.013267899045027877
Q8NHV4,0.013266504534103727
Q8TEW8,0.013265598765268794
P02549,0.01326522433781855
Q11206,0.013265004032847135
P53367,0.01326385529577667
O75937,0.013258528571385306
Q9NQ50,0.013258353700258855
P16989,0.013252599642494626
P49748,0.013251434918284755
P06865,0.013249635472070335
P02100,0.013247124134312326
Q9BVI4,0.013245110144624397
Q9P2P1,0.013240558887539477
Q9UP83,0.01323666901615236
Q9NP92,0.01323371037286744
Q6PJI9,0.013233194295825547
O75909,0.013231964521407145
Q92794,0.013231425319152609
P69905,0.01322971043429971
Q8NI27,0.013226878814647701
Q96BN8,0.013224636580961003
P68871,0.013224592010843967
Q5VT06,0.013221899109554404
P48059,0.013221777892863922
Q9UGP8,0.0132216580836053
P00813,0.01322049124758121
Q03188,0.013214514089102933
Q2TAY7,0.013212311604777066
Q58FG1,0.013207446481914568
Q9Y673,0.01320682272692945
Q13418,0.013203105539045726
Q3SYG4,0.013198310619171608
Q9NV31,0.013197239865606036
Q6UWJ1,0.013196027747097362
Q13283,0.013195542510790715
Q92922,0.013193597460758249
Q8TDY4,0.013190639713072397
Q9BQG0,0.013189371854093825
A6NHR9,0.013182409012299003
P15880,0.013178027104141348
O76021,0.013176653917959783
Q96G25,0.013176445920663988
O75533,0.013173193404475758
P23919,0.013170515894367558
O15379,0.013169502362133004
Q6ZRP7,0.013169269612234568
Q99504,0.013167585458584711
Q7Z2W9,0.013164805462839121
O75643,0.013164435726052127
Q9C0J8,0.013163526145064332
P27695,0.013161170440398707
P08133,0.01315962592215856
Q29RF7,0.01315826950605848
Q6NUK4,0.013154638836095458
Q13445,0.013153122516078882
Q9H4A4,0.013150898189920608
Q68CP9,0.013147847026726823
Q5T011,0.013144244308839214
Q9BYM8,0.01313786840773708
Q9UKS6,0.013135497981398183
O95926,0.013134323651381402
P11182,0.013132800866096792
O43707,0.01313244354956429
O00148,0.013131466670454757
Q9NVD7,0.01313106339114338
Q15139,0.013130729086996437
Q10570,0.013129055364648054
Q86UX7,0.013125708124048495
P20700,0.013122405819637742
Q9NVC6,0.013119833560179942
Q8NFC6,0.01311939976929949
Q86U86,0.013117455083266333
Q9NPI1,0.013112559553174773
P84095,0.013110650413246442
O15211,0.013108946103055753
O95167,0.013108418158445396
P28702,0.013108012263278063
Q6P2Q9,0.013106672223629991
Q9UQE7,0.013103890180854751
Q9NW64,0.013093196886049785
Q9NPA8,0.01309245992749848
Q13435,0.013092181799609047
Q9NSY1,0.01308076375556212
P32019,0.0130805887835561
P10619,0.013080145909828039
O60336,0.013077163153695153
Q8N3I7,0.013075078693689623
Q96KC8,0.013070579465133583
Q8NBP0,0.013065442614408153
Q06587,0.013065218337662965
Q9UP95,0.01306216462748792
Q86VM9,0.013060856700456116
Q9BRT6,0.013059605044304963
P09001,0.013058905203426204
P27694,0.013052646785121969
Q9HC07,0.013051435908953437
P53618,0.01305104243827222
P53999,0.013043120992406426
O14657,0.013042585158230912
P25325,0.013042303398736159
P04114,0.013035406639992921
Q9UMN6,0.01302953234891773
Q96I25,0.013029259812343843
O60231,0.013027345690940413
Q8N3C0,0.013026978567819526
P49406,0.013021678634265491
Q9ULK4,0.01301037516454628
O60504,0.013008895996705376
P23458,0.013007489670443153
Q9UKI8,0.013005824444043575
P21695,0.013003664689272268
Q99439,0.013002778839937138
P49903,0.013000303756742321
Q8NEU8,0.01300024309759846
Q53FA7,0.012992382802013641
Q9BVP2,0.012986811624760985
P21291,0.012981640802983304
P36551,0.012981324307781606
P45973,0.012980304657732216
O14874,0.012975433198319036
Q13188,0.012971216894162441
O14773,0.012969195127187326
O15347,0.012967806854570755
Q7Z2T5,0.01296354348564663
Q03519,0.01296303310685392
Q9P2R3,0.012959527463709935
Q96C86,0.012947675978793092
Q9BQE4,0.012946417907635361
P29374,0.012944319419631804
Q9UL63,0.01293770571633358
P54274,0.01293688528697034
O60885,0.012935519803310225
P02008,0.012935080471162722
Q9NZ71,0.012933264230511837
O95696,0.012933137650835315
Q9HD40,0.012930247802591709
P43307,0.012929784947082268
Q8IWZ3,0.012929203654344277
Q06546,0.012921700208339356
Q9NYK5,0.012919865240919055
Q96NC0,0.012909352690586604
Q96S66,0.012907156103287482
Q86UP2,0.012905663984309923
Q9NRF9,0.012901037326627838
P42695,0.012900014474734097
Q6P6C2,0.012895827433323204
Q96FV2,0.012894406442274289
Q13227,0.012891843822119489
P30101,0.012891012208747867
O76024,0.012891010640480777
P84090,0.01289089469608216
Q9NVM6,0.01289067434537037
Q13185,0.012889744045617628
O14974,0.012886305401651777
Q01780,0.012885017008901496
Q9H0L4,0.012884645619836547
Q96GM8,0.01288329951166765
O15446,0.012881154073696749
Q6I9Y2,0.012878009733644532
Q13464,0.012864519679854199
O43395,0.012864126930900286
P16220,0.012862729421318839
Q16134,0.012862636606814734
Q86XP3,0.012861939775247234
Q6N043,0.012860848032067114
Q9UEW8,0.012859842659416138
Q9BXW7,0.012858933180390435
Q13823,0.012855923728852801
Q9NY93,0.012854046480510408
Q9BZ67,0.012852851297649182
Q9BUL5,0.012850037938575096
P55145,0.01284918304452823
Q9H7E9,0.01284473476861459
Q9UGP4,0.012839820183430729
Q9NZD4,0.012839013611920204
Q8WVM7,0.012837818051944233
Q13563,0.012837680541183866
Q9BVJ6,0.012833484811697589
P55081,0.012832072497710944
Q05D32,0.012830669342776919
Q8IYB3,0.012828426087694685
P49590,0.012828412448275442
Q9P0W2,0.012822135154337241
Q96PC5,0.012821966029626153
P53621,0.012817543551570536
Q15542,0.012817023025622492
Q86W42,0.012815745107564143
Q9P258,0.012815268593715323
Q9NRX1,0.012815018962098705
P11277,0.012814755111135421
Q93074,0.01281405239282923
Q8ND82,0.012811331999540071
Q8TAE8,0.012809283935529126
Q9Y4P3,0.012807337770267243
P46531,0.012807113131319844
Q9UBL3,0.012804871976440847
Q9BWE0,0.012799611597834023
Q15651,0.012798459080820734
P08621,0.012790502257241397
Q9H0W9,0.012788558870466121
O95251,0.012788199524173136
Q99547,0.012787720410885748
P34741,0.012787009566372265
L0R6Q1,0.01278673884649524
O15417,0.01278065758109105
P12814,0.012778304349995525
Q9UNH7,0.012775256431424969
Q2TAA5,0.01277515715112736
O60870,0.01277382527507826
Q5T440,0.012770133283150013
A2RRP1,0.012765733301953148
Q6NZY4,0.01276339784189335
Q15005,0.012762888369145886
Q6UW56,0.012761050736591074
O14893,0.012759620978031442
O60447,0.012758542406650185
Q8N961,0.012753492896266193
P49257,0.0127528311024636
P37802,0.012749408724894435
Q9NPL8,0.01274839220901564
Q969S9,0.012747172474901687
Q9Y217,0.012746992522087532
Q8IUH3,0.012746162686732353
Q69YN2,0.012745336019273421
Q71SY5,0.012744948556116386
Q9Y646,0.012744712381428184
Q16637,0.012743130762236517
Q15361,0.012741170134904015
O95199,0.012738498862242221
P20073,0.012735615011006673
O43172,0.012729649995415362
Q8N5M9,0.012729429394209027
P18754,0.012728880451086453
P51159,0.012724963750468913
Q7Z5K2,0.012720214313011492
Q96RN5,0.012718404973167443
Q9BQA9,0.012718351218514043
P02790,0.01271819996674404
P49711,0.012715587948039373
Q6NSJ0,0.012715340230501705
Q96ST2,0.012714752763881235
Q9UHN1,0.01271175514177898
Q9BSD7,0.01271009235870382
P78527,0.012706195728085894
P02671,0.01270571976639677
P02675,0.012702196940509707
Q96AE7,0.012700766022242396
Q8WVC0,0.012700651082175284
Q6UXV4,0.012698198908012782
Q6PD62,0.01269757304885941
P07738,0.012694544905312645
Q9UQR0,0.012693570329667203
Q16875,0.012692711562330755
P62318,0.012692636139272559
Q70UQ0,0.012690096646121399
O95218,0.012685715914380372
P09661,0.012685530352430285
Q86Y79,0.012684850732595331
Q15291,0.012683790578527889
Q9BVQ7,0.01267968813282033
Q13637,0.012678516912386592
P21912,0.012675805317352865
Q96AY3,0.012675288756473163
P78410,0.012671719362679185
Q96IU4,0.012670945922819782
P62269,0.012669872479789374
P78346,0.012665641278054075
Q9UBQ7,0.012664480281837443
P57105,0.012661836310986952
P07237,0.012653829446113186
Q13523,0.012652746863809294
O75586,0.012652462628606946
P38919,0.012652163578354986
Q9H410,0.01264642110000738
Q8N9M1,0.012645406447496954
Q7Z333,0.012634727435686235
Q9UHR5,0.012627914962079774
O94905,0.012625961333296336
Q9UER7,0.012625823526906433
Q9H8H3,0.012624930436069931
Q96FS4,0.01262227519312198
Q6DD88,0.012621027207179931
Q8WUI4,0.012618925874050542
Q96T66,0.012615517607222626
P08579,0.012614141064788495
Q96DV4,0.01261359594334527
Q9BUH6,0.01261343346594341
P51858,0.012613396119132623
P41252,0.01261218933576807
Q02447,0.012611738574512438
Q69YN4,0.012608723970610518
Q9BUQ8,0.012606103760604628
Q9Y530,0.012605855523574083
Q12874,0.012605028730900733
Q9Y5B9,0.012604842704636793
Q86UT6,0.012604208358666233
Q6P2C8,0.012602412583638064
Q15165,0.012598120135837422
Q00341,0.0125968031435096
Q13573,0.012587157768019119
P20962,0.012586351419248886
P21127,0.01258596416511028
Q9H9L3,0.01258270886866945
P56537,0.012581072833807487
Q00587,0.012578251061509007
P56177,0.012577692407397216
O95639,0.012576658643721626
Q8TD55,0.012574814360817572
P47914,0.012574209332374797
Q13084,0.012573849026181031
Q15652,0.012572070599910555
Q99459,0.012571399821133068
Q00577,0.012571330170612339
Q567U6,0.012566139556927116
Q92820,0.01256452724527452
P42696,0.012559857125185248
Q96K58,0.012559435268964534
O43709,0.012558173892224822
Q32P44,0.012555181016561535
Q9BY42,0.012552606660039175
Q9NWY4,0.012552527277623276
Q8IY63,0.01255126794406215
P49023,0.012548945395218858
Q7Z3D6,0.012547720526311996
Q15847,0.012546801403207642
P24928,0.01254541485477079
Q9BV57,0.012544788108223903
Q8WXX5,0.012542224743446934
Q99598,0.012541932637135248
Q8TCC3,0.0125376638107296
Q96EZ8,0.01253598186430611
Q9Y4B4,0.01253357982688187
Q96AQ6,0.012532807322125705
O75934,0.012531888970692058
P52657,0.01253035130682751
P15336,0.012528500236880307
Q8TAD4,0.012528419387264565
Q5JS37,0.012524581055579116
Q16656,0.012517801229880124
P53609,0.012516810428124255
Q8WUA2,0.012514252597113551
Q8WWY3,0.012512054909081674
P23634,0.012511849292128773
Q8NHQ8,0.01251173847940229
O75448,0.012508916742641788
P49458,0.012506257632710934
Q15629,0.012504593892413873
O75096,0.012499274490902676
O43896,0.012496762316872261
Q92797,0.01249278148375819
Q6AI08,0.012491718292969241
Q9Y664,0.01249145071273194
Q13099,0.012488973008692726
Q9UH65,0.012487231764854017
Q12959,0.012484530937752814
Q6P1J9,0.012483856783583158
P11802,0.012483363675203113
Q9Y666,0.012471983818229995
P35232,0.012469639763466952
Q96CM8,0.012467269085519369
Q9UHI6,0.01246717338288654
P12830,0.012466772927622436
Q96QD8,0.012466129800733677
Q9BRD0,0.012460778201073656
Q15648,0.012458071435582417
Q8TEQ8,0.012457484643588118
P54760,0.012457331724449525
Q9NWB7,0.012454845951223849
Q8N3R9,0.012449308968505273
O60749,0.012447584905600216
P11387,0.0124464910983066
Q8N302,0.012444693126897513
P23508,0.012442933391435946
Q53TN4,0.012442867990311779
P42167,0.01244127970575108
Q8WX92,0.012441257952410568
P05204,0.012440988806736096
Q9GZL7,0.012439899597837013
P07910,0.012439102979265546
P36776,0.012438502591737935
Q10472,0.012435653937277465
P57678,0.012435530755059728
Q9NS73,0.01243541430104071
P04844,0.012435394148145094
P37108,0.012430931392959007
Q8NC54,0.012429986546777025
P02679,0.01242627341660991
Q8IX18,0.012425671506243758
Q15528,0.012424208624487787
Q9H2K0,0.01242387009514503
O95400,0.012418597495308171
O15355,0.012416535397974635
Q9UQ35,0.012416489621831105
Q9P000,0.012409887230772949
P80303,0.012408794079774998
O00161,0.012400392299115054
Q9NW08,0.012400194399849471
Q06265,0.012399615374929899
Q8NEZ4,0.012397823038467847
Q96GC5,0.012397753287231937
P78347,0.012394853340854866
Q7Z7F7,0.012394567401107703
Q96AJ1,0.012390030162281053
Q15853,0.012388742454179435
O00267,0.012388054547670137
P84103,0.012387842933588324
Q52LR7,0.012386460551304204
O95402,0.012385621333040008
P02656,0.012385399467038982
Q96B26,0.012385012984801286
Q92508,0.012381266188571416
P51003,0.012379967239111278
P46939,0.012375353686354132
P16452,0.012375038565643467
P09012,0.012373514114081139
Q9NPJ6,0.012372498151912619
P29762,0.012372038107034623
Q9UBB9,0.012369106346808479
Q2NL82,0.012368986187685152
P39656,0.012368425137520251
P28827,0.012367657131795997
Q01085,0.012367358929534758
Q13123,0.012367181225532157
Q5VTR2,0.012366041403837302
Q9NR30,0.012364961295896894
Q9P0U4,0.012359809545949077
Q05682,0.01235223723168076
Q9UEE9,0.012352138563227338
Q16629,0.012351829408485577
O95816,0.012339463662589166
Q8WUQ7,0.012338651613443087
P55212,0.01233565868213205
Q9H6R3,0.012334491266647617
Q5VZL5,0.012333947355246982
Q9Y3Y2,0.012333292505903783
P24941,0.012331517306082578
Q96FV9,0.012330159064012256
O15162,0.01232894702058289
Q9BQP7,0.012328591671223015
Q8WWQ0,0.012327443438320571
Q9H307,0.012326577186655545
A0AVF1,0.012325536221676585
Q9P2K3,0.01232165042680194
P06746,0.012320410409483906
Q15393,0.01231947803570964
P13797,0.012318624696665637
Q9UKN8,0.012318219808296706
Q8N7H5,0.012316761357740236
P50151,0.01231667119346102
P53701,0.012316306983521064
Q96G23,0.01231125704190569
O43818,0.012309475821086017
P25391,0.012309304532242181
P04150,0.01230886211665822
Q53SF7,0.012308683797745386
Q8TEQ6,0.01230787199756299
Q4VC31,0.012307129633045274
Q8IX12,0.01230547923651088
Q9UPV0,0.012304871604034812
Q969F1,0.012304690617962466
Q9H089,0.0122998344500331
Q96G46,0.01229826877697474
P05141,0.012296194970501856
Q9C0D5,0.012295844945816616
Q9H6D7,0.012295659297551676
Q8IXH7,0.012295573489223182
Q9BYD1,0.01229178589408491
Q13952,0.012291658471195453
P29692,0.012289512834347024
Q9UBR2,0.012288367198892342
Q96RP9,0.012287757850544027
Q9ULE3,0.012285599576630495
Q15274,0.012285388495484564
Q7Z4L5,0.01228400610276551
P23193,0.012282504189257575
P02655,0.012280474199724277
Q13126,0.012279666798525367
Q9Y2Q3,0.012275118256749217
Q13011,0.01227463702201422
Q6P4R8,0.01227295547288705
O75391,0.012272040303798264
Q9NVF7,0.012270819176166481
Q8NHM5,0.012269768011773567
P16278,0.012267246575156142
Q9HAJ7,0.012267143323283637
Q7Z7L8,0.012266501515409117
P15923,0.012265479701011897
Q9BXC9,0.012265371768592341
Q8TEB1,0.0122645412204327
Q5SRE7,0.012264060361409701
O15047,0.012259684222292896
Q8NBM4,0.012259119361022832
Q8IVF7,0.012257719536638154
Q15459,0.012257598183092383
Q05823,0.012254660975918147
O75151,0.01225264103054182
Q96IY1,0.012252159807560564
Q8IYS2,0.012242102298720914
Q14241,0.012241408043621968
P98196,0.01224129477506306
Q7LBC6,0.012238464283994083
O60583,0.012238045943921924
P25208,0.012237283794494533
P05556,0.012232333360912468
Q6PII3,0.012231359303939735
Q8TF01,0.012230097647126244
Q9Y580,0.012229177801248499
P36268,0.012228159687296864
P07686,0.012225952128299637
P69849,0.012224063326372882
P62244,0.012222436024125127
Q6P161,0.012220886787974838
Q9UBT2,0.012220454402486721
O43660,0.012214933229902837
P26368,0.012213409149707016
Q8IWZ6,0.012211619135488102
Q92917,0.01220794969874318
Q86XR8,0.012204488449939524
P30566,0.012202105900445862
O75940,0.012201323561517092
Q14197,0.012199379340204297
Q92620,0.01219782665668748
O60826,0.012196951895886394
Q15428,0.012194255253881922
Q9UKF6,0.0121940599316717
Q9P2N2,0.0121932720815296
P49888,0.012192364320955823
Q96A00,0.012191510824919757
Q6ZRS2,0.012191027841251017
Q9P2F5,0.012188525370946324
Q3L8U1,0.012184783140416058
P62256,0.01218184969467712
P04083,0.012181636903205876
P83916,0.01217569351178789
Q08999,0.012174604400288667
Q8NFJ9,0.012174251799045556
Q08945,0.012174191931666268
Q8IZQ5,0.01217279469815709
O14776,0.012171548227560494
Q9H553,0.012171102408501786
Q2TBE0,0.012165138679709647
Q6P1N9,0.012162166919472361
P38435,0.012159613479186778
P35244,0.01214516834527475
Q8N960,0.012137571638671801
P98175,0.012137195545777446
Q8N5G0,0.012135035610096025
P78536,0.012133468650552266
Q9HCI7,0.012130573695664311
Q14498,0.012127729047392687
O43795,0.01212770511747331
Q9Y5B6,0.012125024607370173
Q9NV56,0.012122926212530137
Q8WYA6,0.012117321769793002
P51948,0.012116937358724697
O94906,0.012114347301569241
Q9HAF1,0.012112910148288799
Q9H0U6,0.012111673471055514
O95352,0.012111422642744013
P48444,0.012111246009197605
Q9H000,0.012109344996605738
Q8IY67,0.012107469562379217
O95302,0.012104231070998164
Q04724,0.012104185230435093
Q8TCT9,0.012099967664965234
Q70Z53,0.012099862541186697
Q13263,0.01209831316937222
O43929,0.012098098205876711
P18433,0.012095574399891264
O75150,0.012092695275984082
P15559,0.012091103665358554
Q8WUD4,0.012089160270338878
Q9UPU7,0.012087519582844002
Q96KR6,0.012086616528401208
P49756,0.012086274638790771
Q9UBE0,0.012085231473810524
O75427,0.012081330850197412
O43290,0.012078587221242778
P23284,0.0120773642052508
P35659,0.012074985268885322
Q01432,0.012074936189128138
Q99633,0.012074432153772022
P35914,0.012069101018275097
Q9NW82,0.012067878361438753
P28290,0.012067499899247585
Q96ER3,0.0120656561740862
Q9Y421,0.012064740573327693
Q7L9L4,0.012061904670978965
P13674,0.012058250290802054
P51690,0.012056747358146323
P78504,0.012056216020644363
Q14517,0.012054994815448304
P07199,0.012053376206465467
Q9P2X3,0.012053356838041398
Q8WW12,0.012047410211789377
O14647,0.012046925710686275
P52434,0.01204608785544766
Q6PJG6,0.0120391831103436
Q13405,0.01203859509715662
Q03111,0.01203849084145544
Q13838,0.012038298971464804
Q5RKV6,0.012038072761104301
P10412,0.012037158085179358
Q92889,0.012029065131754245
Q9P2N5,0.012028647156487769
Q9H6E4,0.012024449704222263
Q8NBF2,0.01202343918155022
O00264,0.012022605522819621
Q14781,0.012016338326665654
Q9Y605,0.012012594967451981
Q8WUA4,0.012007901652951826
Q9Y6X3,0.012006168792327212
O43684,0.012003213463764647
Q86U38,0.012001950632090187
Q9Y4W2,0.012001765643065251
Q9NY27,0.012000312536163358
Q9NZL3,0.01199462136263932
P49755,0.01199306517005528
P31151,0.011992301347426407
Q14331,0.011991566458286756
O43861,0.011991254169053058
Q9BRS2,0.01198981703279067
Q7Z7G0,0.01198861157817558
O00422,0.0119772165651244
Q15007,0.011975659019261264
Q70CQ2,0.011975212130831008
Q9Y2L1,0.011973845504199295
Q8NFH8,0.011969991392259429
Q13503,0.011968569203325943
Q01664,0.011964697343886185
Q9UKY1,0.011964677958023497
O14939,0.011963876983823375
O43399,0.011962650376152557
Q9BQ61,0.011959738765265196
Q6ZW49,0.011958900234085586
Q9P2K2,0.011952071291649003
P23025,0.011949288664569116
Q86W50,0.011944682701068412
Q8WUU5,0.011944258707450021
Q9GZS3,0.011943258788097422
P29372,0.011941076432060514
Q7LGA3,0.011940897640227297
P17029,0.01193338174733524
Q07157,0.011931211837239313
Q9UKG9,0.011930740212049078
Q8IWS0,0.011929596164622483
P20591,0.011924967728579402
Q96KQ7,0.011917702780901956
P51606,0.011913454238419559
Q9BXP5,0.011912250069571235
P15927,0.011911122126214906
Q53GS9,0.011910541668152311
P11166,0.011908694056541299
Q9NUY8,0.0119086091603891
P00533,0.01190647118670681
Q9BV79,0.011903832835989626
P11021,0.011899761987964746
Q8NCM8,0.011898261801592938
P40763,0.011897351453630441
Q9ULI0,0.011893101258756433
P46778,0.011890783627966863
O00186,0.011890482542147342
P12956,0.0118889882416366
Q07955,0.011888678601462812
Q96DG6,0.0118869397809272
